keyword,product_name,price,price_original,discount_percentage,rating,shop.name,url
laptop,Thinkpad T480 Core i7 16GB 512GB / ThinkPad T480 Core i5 / thinkpad T480,3325000,Rp3.500.000,5,4.9,Gugel Laptop,https://www.tokopedia.com/gugellaptop/thinkpad-t480-core-i7-16gb-512gb-thinkpad-t480-core-i5-thinkpad-t480-1731426868832142626?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,"ACER LAPTOP ASPIRE LITE 14 AL14-36P-C7Q8/AL14-36P-C9YY 14"" FHD INTEL CELERON N4500 RAM 8GB STORAGE 512GB SSD INTEL UHD GRAPHICS WINDOWS 11",6459050,Rp10.999.000,41,5.0,Acer Indonesia,https://www.tokopedia.com/acer-indonesia/acer-laptop-aspire-lite-14-al14-36p-c7q8-al14-36p-c9yy-14-fhd-intel-celeron-n4500-ram-8gb-storage-512gb-ssd-intel-uhd-graphics-windows-11-1735431280098706872-1735431279268890040?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,"ACER Aspire Lite 14 AL14-32P-C8PX Intel N150 8/256GB SSD Windows 11 OHS 14"" inch WUXGA IPS Light Silver, Fresh Blue and Nude Pink",6744050,Rp9.500.000,29,4.9,Acer Authorized Store Jakarta,https://www.tokopedia.com/acer-jakarta/acer-aspire-lite-14-al14-32p-c8px-intel-n150-8-256gb-ssd-windows-11-ohs-14-inch-wuxga-ips-light-silver-fresh-blue-and-nude-pink-1733363128723932308?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS 14.0 FHD IPS,6848550,Rp13.199.000,48,5.0,AGRES ID,https://www.tokopedia.com/agresid/kabel-starlink-25-45meter-for-v2-original-resmi-indonesia-1734614322553128003?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,"ASUS Vivobook Go 14 E1404TA Intel N150 8GB 256GB INTEL UHD 14"" FHD IPS W11 OHS",6848550,Rp13.999.000,51,4.9,Collins Official,https://www.tokopedia.com/collinsofficial/asus-vivobook-go-14-e410ka-n4500-8gb-256gb-intel-uhd-14-fhd-w11-ohs-1735415447691297991?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,"LENOVO IDEAPAD SLIM 3 IdeaPad 14IRU8 I3 1315 8GB 512GB W11+OHS+M365B 14"" FHD",7855550,Rp10.999.000,29,5.0,Lenovo Yoga Official,https://www.tokopedia.com/lenovoyogaofficial/lenovo-ideapad-slim-3-ideapad-14iru8-i3-1315-8gb-512gb-w11-ohs-m365b-14-fhd-1733943900891546987?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,"Laptop ADVAN Workmate Ryzen 5 3500U 8GB 256GB SSD 14"" FHD W11",5720900,Rp7.559.000,24,4.9,Distri Laptop,https://www.tokopedia.com/distri-laptop/laptop-advan-workmate-ryzen-5-3500u-8gb-256gb-ssd-14-fhd-w11-1732181298199954957?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch
laptop,DELL LATITUDE 7300 TOUCH  i7-8665U/ 32GB RAM /512GB NVME/ FHD IPS,3372500,Rp3.550.000,5,,Ari Speed Comp,https://www.tokopedia.com/arispeedcomp/dell-latitude-7300-touch-i7-8665u-16gb-ram-512gb-nvme-fhd-ips-1735558441655764128?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,PROMO LAPTOP Asus VivoBook Go E410KA-CL464 Intel N4500 64GB Emmc + 256GB SSD Windows 11 ORIGINAL,3756450,,0,5.0,Cahaya Negeri Official,https://www.tokopedia.com/milanbarok39/promo-laptop-asus-vivobook-go-e410ka-cl464-intel-n4500-64gb-emmc-256gb-ssd-windows-11-original?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Laptop Hp Ryzen / Hp Probook 445 G8 Ryzen 5 5600U Ram 8GB SSD 256GB Layar 14 inch,4085000,Rp4.300.000,5,,Start Compp,https://www.tokopedia.com/start-comp/laptop-hp-ryzen-hp-probook-445-g8-ryzen-5-5600u-ram-8gb-ssd-256gb-layar-14-inch-1734986471143801874-1734986504028587026?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,"Laptop Core i7 Asus VivoBook X1404VA NK469 i7 1355U Ram 16GB Ssd 512GB 14"" FHD Laptop Kantor Kerja",9991791,Rp10.517.675,5,5.0,KotakomShop,https://www.tokopedia.com/kotakomshop/laptop-core-i7-asus-vivobook-x1404va-nk469-i7-1355u-ram-16gb-ssd-512gb-14-fhd-laptop-kantor-kerja-1732855465627322194?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Laptop YOGA L380 Core i7 Gen 8th Ram 16GB SSD 1TB WIN 11 PRO Bonus Tas & Mouse,4108500,Rp4.500.000,9,5.0,Sparta Electronic,https://www.tokopedia.com/spartaelectronic/laptop-yoga-l380-core-i7-gen-8th-ram-16gb-ssd-1tb-win-11-pro-bonus-tas-mouse-1733568624574891343?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,LAPTOP ASUS VIVOBOOK GO 14 E410KA N4500 RAM 8GB SSD 512GB WINDOWS 11 HOME + OHS,5034050,Rp5.299.000,5,5.0,Eksklusif Komputer,https://www.tokopedia.com/ekskom/laptop-asus-vivobook-go-14-e410ka-n4500-ram-8gb-ssd-512gb-windows-11-home-ohs-1729889055233967581-1735162256386262493?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Lenovo ThinkPad E14 Gen 7 (Intel) Core Ultra 5 225H 8GB 512GB W11 OH24,20998900,Rp21.998.900,5,5.0,Lenovo Official,https://www.tokopedia.com/lenovo-official/lenovo-thinkpad-e14-gen-7-intel-core-ultra-5-225h-8gb-512gb-w11-oh24-1730290355243025568?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,"Lenovo Ideapad Slim 3 Ryzen 7-7730U 8GB 512GB 15,6"" FHD Win 11",7640850,Rp8.999.000,15,,Murahkom Itc Sby-Accesoriesku,https://www.tokopedia.com/murahkom-itc-sby-accesoriesku/lenovo-ideapad-slim-3-ryzen-7-7730u-8gb-512gb-15-6-fhd-win-11-1731892003709749020?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Lenovo Thinkpad X240 X250 X260 X270 X280 ORIGINAL / BERGARANSI /MURAH,1674850,Rp1.800.000,7,4.9,Gitech Laptop,https://www.tokopedia.com/gitechlaptop/lenovo-thinkpad-x240-x250-x260-x270-x280-original-bergaransi-murah-x240-ram-4-hdd-500-24b26?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Laptop HP Core i5 / i7 Ram 8GB Ssd 256GB Original Bergaransi,2339850,Rp2.500.000,6,4.8,Gitech Laptop,https://www.tokopedia.com/gitechlaptop/laptop-hp-core-i5-i7-ram-8gb-ssd-256gb-original-bergaransi-1731878367135762063?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,ASUS ROG STRIX G16 G614JI INTEL CORE I9 13980HX RTX4070 8GB/ 32GB 16GB 1TB SSD W11 OFFICE 16.0QHD IPS - LAPTOP GAMING,25024000,Rp29.999.000,17,5.0,royalltech,https://www.tokopedia.com/royalltech/asus-rog-strix-g16-g614ji-intel-core-i9-13980hx-rtx4070-8gb-32gb-16gb-1tb-ssd-w11-office-16-0qhd-ips-laptop-gaming-1734228992264603127?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Promo baru laptop resmi ADVAN SOULMATE intel N4020 ram 4GB eMMC 128GB layar 14' Windows 11 original,4038250,,0,,Cahaya Negeri Official,https://www.tokopedia.com/milanbarok39/promo-baru-laptop-resmi-advan-soulmate-intel-n4020-ram-4gb-emmc-128gb-layar-14-windows-11-original?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,"HP Laptop 14s-dq5002TU /14""/IntelCore i7/16 GB /Intelirisx/512SDD",13680000,Rp14.400.000,5,5.0,Doran Gadget Store,https://www.tokopedia.com/dorangadget/hp-laptop-14s-dq5002tu-14-intelcore-i7-16-gb-intelirisx-512sdd-natural-silver?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,Laptop Lenovo Thinkpad T460 core i5 Gen 6 RAM 16GB/256SSD fullset TOUCHSCREEN,1850000,,0,,Marvin electronic,https://www.tokopedia.com/marvinelectronic/laptop-touchscreen-lenovo-thinkpad-t460-core-i5-gen-6-ram-16gb-256ssd-fullset-1731399747756000992-1735568351599953632?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
laptop,"Laptop LENOVO IdeaPad 5 2in1 14 Touch Ryzen AI 7 350 16GB 1TB W11+OHS 14"" FHD IPS Laptop Convertible Laptop 2IN1",12990300,Rp16.999.000,24,4.7,royalltech,https://www.tokopedia.com/royalltech/laptop-lenovo-ideapad-5-2in1-14-touch-ryzen-ai-7-350-16gb-1tb-w11-ohs-14-fhd-ips-laptop-convertible-laptop-2in1-1733282836276479479?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch%26whid%3D4029903
laptop,"Laptop Lenovo Core v14 g5 i3 1315U V14 G5 8GB 256GB SSD Windows 11 14"" FHD",7267500,Rp9.000.000,19,5.0,DENSACOM STORE,https://www.tokopedia.com/densacom-store/laptop-lenovo-core-v14-g5-i3-1315u-v14-g5-8gb-256gb-ssd-windows-11-14-fhd-1731233536432440501?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch
smartphone,Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/128 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge,5841550,Rp7.299.000,20,4.9,Samsung Official Store,https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-128-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-1730926342052022235-1735432202940024813?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch
smartphone,XIAOMI REDMI NOTE 12 6/128 GB HP SECOND ORIGINAL SINAR MUTIARA CELL,1662500,Rp1.750.000,5,4.9,Sinar Mutiara Cell,https://www.tokopedia.com/sinarmutiaraofficial/xiaomi-redmi-note-12-6-128-gb-hp-second-original-sinar-mutiara-cell-1731458236532163685?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",1678950,,0,5.0,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/poco-c71-4-4g-128g-performa-cadas-6-88-120hz-ekspansi-ram-8g-storage-128g-official-store-1731366110480533017-1735160474752484889?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,[BARU] OPPO A6t Online Exclusive 4GB+64/128GB & 6GB+128GB (Garansi Resmi),1946550,Rp2.049.000,5,5.0,OPPO Store Indonesia,https://www.tokopedia.com/oppo/baru-oppo-a6t-online-exclusive-4gb-64-128gb-6gb-128gb-garansi-resmi-1734021968668886225?extParam=ivf%3Dtrue%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch
smartphone,HONOR 400 Pro 5G 12/512 Gb Snapdragon 8 Gen 3 GLOBAL ROM,13062500,Rp13.750.000,5,5.0,GONDRAY STORE,https://www.tokopedia.com/gondray/honor-400-pro-5g-12-512-gb-snapdragon-8-gen-3-global-rom-1731608616592376849?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,REALME C85 4G 8/256 REALMEC85 4G 8/128 REALME C 85 4G 6/128 GARANSI RESMI INDONESIA,2799000,,0,5.0,Cuan Gadget.id,https://www.tokopedia.com/cuan-gadgetid/realme-c85-4g-8-256-realmec85-4g-8-128-realme-c-85-4g-6-128-garansi-resmi-indonesia-1733635220342015400?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,HUAWEI Mate 80 Pro Smartphone 16+512G l True-to-Colour Camera 2.0 l 2nd Gen Kunlun Glass l Smart AI | 100W,16799000,Rp19.999.000,16,5.0,Huawei Indonesia,https://www.tokopedia.com/huawei/huawei-mate-80-pro-smartphone-16-512g-l-true-to-colour-camera-2-0-l-2nd-gen-kunlun-glass-l-smart-ai-100w-1734671008465323836-1735034188466390844?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,"[ONLINE EXCLUSIVE] vivo T5 Pro 5G - Dimensity 7400-Turbo 5G + UFS 3.1, 6500 mAH + 90W FlashCharge, Origin OS + vivo AI, 50MP Sony IMX882",4274050,Rp4.599.000,7,5.0,vivo Indonesia,https://www.tokopedia.com/vivo/online-exclusive-vivo-t5-pro-5g-dimensity-7400-turbo-5g-ufs-3-1-6500-mah-90w-flashcharge-origin-os-vivo-ai-50mp-sony-imx882-1735375868405581747-1735376040779483059?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch%26whid%3D20939913
smartphone,Samsung Galaxy Z FLIP 5 5G 512GB 256GB Original Garansi Resmi SEIN Indonesia,4260000,Rp4.310.000,1,4.5,AFAGADGET,https://www.tokopedia.com/afagadgetstore/samsung-galaxy-z-flip-5-5g-512gb-256gb-original-garansi-resmi-sein-indonesia-1731061790698603632?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,Infinix Smart 8 Pro 8/128gb,1000000,,0,4.7,ArkNau Storee,https://www.tokopedia.com/nauraazzahrast/infinix-smart-8-pro-8-128gb-1733133192511194707?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,INFINIX HOT 50 PRO 8/256 TERMURAH,2150000,,0,5.0,Rafii Stage,https://www.tokopedia.com/rafii-stage/infinix-hot-50-pro-8-256-termurah?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Redmi Note 14  4G 8/128 8/256 promo termurah barang new Kamera 108mp,2350000,,0,4.7,Rafii Stage,https://www.tokopedia.com/rafii-stage/redmi-note-14-4g-8-128-8-256-promo-termurah-barang-new-kamera-108mp-1731768988554725372?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Tecno Spark Go 1 4/64 garansi resmi,1110000,,0,,jojocellphone1,https://www.tokopedia.com/jojocellphone/tecno-spark-go-1-4-64-garansi-resmi-putih-4-128-88411?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Xiaomi Redmi A7 Pro (4+64 GB) (4+128 GB) | Layar imersif 6.9 inch | Baterai 6000mAh (Typ) [Xiaomi Official Store],1752450,,0,5.0,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/xiaomi-redmi-a7-pro-4-64-gb-layar-imersif-6-9-inch-baterai-6000mah-typ-xiaomi-official-store-1731348370492065305-1734667949903087129?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Samsung Galaxy A31 6/128GB NFC Original,1000000,,0,5.0,Igstor,https://www.tokopedia.com/igstor/samsung-galaxy-a50s-4-64gb-nfc-original-1730939128784586570?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Infinix Smart 20 4/256GB - Up to 8GB Extended RAM - Mediatek Helio G81 - 6.78” - 8MP - 5200 mAh - IP64,2019000,Rp2.099.000,4,4.9,Infinix Indonesia,https://www.tokopedia.com/officialinfinix/infinix-smart-20-4-256gb-up-to-8gb-extended-ram-mediatek-helio-g81-6-78-8mp-5200-mah-ip64-1735346034882020740-1735346050859697540?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch%26whid%3D7150879
smartphone,[ TP ] SAMSUNG GALAXY A07 5G ( 6GB/128GB ) GARANSI RESMI,2889000,Rp3.600.000,20,5.0,AGRES MOBILE STORE,https://www.tokopedia.com/agres-mobile/samsung-galaxy-a07-5g-6gb-128gb-garansi-resmi-1735122894028113313-1735122894831650209?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Infinix Note 50 Pro 8/256GB - Up to 16GB Extended RAM - Helio G100 Ultimate - 6.78” FHD+ Amoled - 50MP OIS - 5200 mAh - NFC,3199000,,0,,Centra Nusa selular,https://www.tokopedia.com/centranusae-bike/infinix-note-50-pro-8-256gb-up-to-16gb-extended-ram-helio-g100-ultimate-6-78-fhd-amoled-50mp-ois-5200-mah-nfc-1731650860015518742?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch
smartphone,Xiaomi Redmi Note 5 Ram 6GB Internal 128GB 6/128 matot,100000,,0,,Siap Shop Acc,https://www.tokopedia.com/siapshopacc/xiaomi-redmi-note-5-ram-6gb-internal-128gb-6-128-matot-1734966733527877451?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,Smartphone A78 5G 8/256GB Garansi 1 Tahun Layar 6.56 Inci RAM 8 GB Kamera 50 MP Baterai 5000 mAh Kinerja Unggulan,1050000,Rp1.200.000,12,5.0,GG SHOP STARS,https://www.tokopedia.com/gg-shop-stars/smartphone-a78-5g-8-256gb-garansi-1-tahun-layar-6-56-inci-ram-8-gb-kamera-50-mp-baterai-5000-mah-kinerja-unggulan-1733530361355076614?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,XIAOMI REDMI 14C RAM 6/128 & 8/256 BERGARANSI RESMI XIAOMI INDONESIA,1329050,Rp1.399.000,5,,Dunia Niaga Jaya,https://www.tokopedia.com/onlinest/xiaomi-redmi-14c-ram-6-128-8-256-bergaransi-resmi-xiaomi-indonesia-ungu-6-128-d73bc?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,"Motorola Edge 70 Fusion - Snapdragon7s Gen4 - MotoAI - 6.67” Extreme AMOLED 144Hz - 50MP Sony LYT710 OIS Rear, 13MP UW/Macro - All 4K 60fps - 1.5K Display HDR10+ - 7000mAh 68W - IP68/IP69 | Military Grade",6984000,Rp6.999.000,0,5.0,Motorola Indonesia,https://www.tokopedia.com/motorola-indonesia/motorola-edge-70-fusion-snapdragon7s-gen4-motoai-6-67-extreme-amoled-144hz-50mp-sony-lyt710-ois-rear-13mp-uw-macro-all-4k-60fps-1-5k-display-hdr10-7000mah-68w-ip68-ip69-military-grade-1735235541331379603-1735235809139262867?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045745D709F38EF758B5151M3E%26src%3Dsearch
smartphone,"vivo Y19s Pro - 6000mAh + 44W FlashCharge, Tahan Banting Ekstrem, Tahan Hujan IP64, Dual Stereo Speaker, 50MP Kamera Utama, AI Erase 2.0",1899050,Rp1.999.000,5,4.9,vivo Indonesia,https://www.tokopedia.com/vivo/vivo-y19s-pro-6000mah-44w-flashcharge-tahan-banting-ekstrem-tahan-hujan-ip64-dual-stereo-speaker-50mp-kamera-utama-ai-erase-2-0-1734441220098197427?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch%26whid%3D20939913
smartphone,Poco C71 4/128 GB BNIB Garansi Resmi Smartphone Android Terbaru,835000,Rp850.000,2,5.0,Tokoku yaya,https://www.tokopedia.com/tokoku-yaya/poco-c71-4-128-gb-bnib-garansi-resmi-smartphone-android-terbaru-1734385926724486469?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,iPhone 11 64GB | 128GB | 256GB Fullset Original,3364900,Rp3.825.508,12,4.9,DRMgstore_NEW,https://www.tokopedia.com/drmgstore/iphone-11-64gb-128gb-256gb-fullset-original-inter-ip-11-64gb-5e19f?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045743432ACA3A1E345E337EJQ%26src%3Dsearch
smartphone,INFINIX HOT 50i 6/128 Garansi Resmi 1 Tahun,1424050,Rp1.499.000,5,5.0,HacomGroupOfficial,https://www.tokopedia.com/hacomofficialstore/infinix-50i-6-128-garansi-resmi-sleek-black-f6517?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,Vivo Y19 Gress (8/256) Hanya 590rban,575000,Rp590.000,3,,AR Store ins,https://www.tokopedia.com/ar-store-ins/vivo-y19-gress-8-256-hanya-590rban-1732087944568407301?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch
smartphone,Smartphone Samsung Galaxy S25 12GB/256GB,9732750,Rp10.245.000,5,5.0,Maujual Official,https://www.tokopedia.com/maujual-official/smartphone-samsung-galaxy-s25-12gb-256gb-1731760029211002872?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch
smartphone,Xiaomi Redmi Note 15 (8/128 GB) (8/256 GB) | Baterai besar 6000mAh [Xiaomi Official Store],2991502,Rp3.148.950,5,4.9,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/xiaomi-redmi-note-15-8-128-gb-8-256-gb-baterai-besar-6000mah-xiaomi-official-store-1734114560950568473?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,Xiaomi Redmi Note 15 (6/128 GB) | Baterai besar 6000mAh [Xiaomi Official Store],2692252,Rp2.833.950,5,5.0,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/online-exclusive-xiaomi-redmi-note-15-6-128-gb-baterai-besar-6000mah-xiaomi-official-store-1734122401856849433-1735422325878785561?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,REALME NOTE 60 6+6/128 GB NEW,1472500,Rp1.550.000,5,,CELLA PHONE CELL,https://www.tokopedia.com/cc-phone-cell/realme-note-60-6-6-128-gb-new-1730959709975381310?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,"[DCELL] Android P55 [8GB+128GB] - Layar 90Hz, Kamera 50MP Garanssi Resmi",1424050,Rp1.499.000,5,5.0,DCELL PACIRAN_NEW,https://www.tokopedia.com/dcell-paciran/dcell-android-p55-8gb-128gb-layar-90hz-kamera-50mp-garanssi-resmi-1730303863257859930?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,Xiaomi Redmi A3 4/128Gb 4Gb 128gb Resmi,1159000,Rp1.220.000,5,,FASTCOMM,https://www.tokopedia.com/fastcomm/xiaomi-redmi-a3-4-128gb-4gb-128gb-resmi?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,HP A78 RAM 8GB 256GB GARANSI 1 TAHUN,1385000,Rp1.400.000,1,4.4,Kuple Cell,https://www.tokopedia.com/kuple-cell/hp-a78-ram-8gb-256gb-garansi-1-tahun-1730763722428221271?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D20260518045745D709F38EF758B5151M3E%26src%3Dsearch
smartphone,Infinix Smart 20 4/128GB - Up to 8GB Extended RAM - Mediatek Helio G81 - 6.78” - 8MP - 5200 mAh - IP64,1718550,Rp1.899.000,10,5.0,Infinix Indonesia,https://www.tokopedia.com/officialinfinix/new-launch-infinix-smart-20-4-128gb-up-to-8gb-extended-ram-mediatek-helio-g81-6-78-8mp-5200-mah-ip64-1734491869814752644?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch%26whid%3D7150879
smartphone,"Samsung Galaxy A56 5G Nightography Kamera 50MP Prosesor Exynos 1480 6.6"" Super AMOLED 120Hz 5000mAh Baterai 45W Fast Charging Dual-SIM 5G",1435000,Rp1.450.000,1,,Asset Digital Solution,https://www.tokopedia.com/assetdigitalsolution/samsung-galaxy-a56-5g-nightography-kamera-50mp-prosesor-exynos-1480-6-6-super-amoled-120hz-5000mah-baterai-45w-fast-charging-dual-sim-5g-1732437752731305223?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
smartphone,Realme 6 Pro [8GB/128GB] New Resmi,410000,Rp450.000,9,5.0,ArkNau Storee,https://www.tokopedia.com/nauraazzahrast/realme-6-pro-8gb-128gb-new-resmi?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch
